x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3
1-5cd0e06d-4c0b8f305bbb75b8132ce30c,d8883f71-6755-406b-a741-bb22b1ad7e00,1557192813.461,1557192813.546,0,0,1557192813.423,1557192813.424,1557192813.425,1557192813.484,1557192813.426,1557192813.475,1557192813.475,1557192813.484,1557192813.485,1557192813.485,0.085,0,0.001,0.059,0.049,0.000,0.009,0.001,0.0850000381469727,0.010
1-5cd0df75-ef061146cbae3fb5c30367e6,3a5561cd-7167-4876-9105-927f1237bb85,1557192565.081,1557192565.286,0,0,1557192565.05,1557192565.05,1557192565.051,1557192565.248,1557192565.051,1557192565.085,1557192565.085,1557192565.248,1557192565.249,1557192565.249,0.205,0,0.00,0.197,0.034,0.000,0.163,0.000,0.204999923706055,0.163
1-5cd0dfa2-328d73541a5d69383feb8770,7def95ae-f150-41a9-ad4c-4264294da8d6,1557192610.198,1557192611.544,0,0,1557192610.167,1557192610.167,1557192610.168,1557192611.506,1557192610.168,1557192610.231,1557192610.231,1557192611.506,1557192611.507,1557192611.507,1.346,0,0.000,1.338,0.063,0.000,1.275,0.000,1.34599995613098,1.275
1-5cd0e0f3-efbdbd8ddb69553d5ae40b11,0b5d6bbd-5489-4747-8bf3-7d6bc3a93a31,1557192947.174,1557192947.527,0,0,1557192947.14,1557192947.14,1557192947.141,1557192947.485,1557192947.141,1557192947.171,1557192947.172,1557192947.485,1557192947.485,1557192947.486,0.353,0,0.00,0.344,0.030,0.001,0.313,0.001,0.352999925613403,0.314
1-5cd0e0dd-3700a2f0a12cf4ec23511b98,24f3c70d-e159-4cc0-9749-3f70298c5710,1557192925.381,1557192926.949,0,0,1557192925.342,1557192925.342,1557192925.343,1557192926.884,1557192925.344,1557192925.4,1557192925.401,1557192926.884,1557192926.885,1557192926.903,1.568,0,0.000,1.541,0.0559999942779541,0.018,1.483,0.00200009346008301,1.56799983978271,1.4850001335144
1-5cd0e107-051625a6470758c473649d1a,9369ffd8-1a15-4d13-9a15-2a569e1526f6,1557192967.42,1557192968.723,0,0,1557192967.384,1557192967.385,1557192967.385,1557192968.667,1557192967.386,1557192967.463,1557192967.463,1557192968.667,1557192968.668,1557192968.668,1.30299997329712,0,0.001,1.282,0.077,0.000,1.204,0.001,1.30299997329712,1.205
1-5cd0df5c-dd6e0db033d0f75015768340,6fc0d43c-86ae-4998-8e23-fb5c57c2f715,1557192540.659,1557192540.802,0,0,1557192540.625,1557192540.625,1557192540.626,1557192540.749,1557192540.642,1557192540.661,1557192540.661,1557192540.748,1557192540.749,1557192540.762,0.143,0,0.000,0.123,0.019,0.013,0.087,0.017,0.14300012588501,0.104
1-5cd0df6f-46e313a7b9d4710e2caeb841,8050a62b-2e12-4d92-bd5b-33cb91275d16,1557192559.735,1557192560.9,0,0,1557192559.705,1557192559.706,1557192559.706,1557192560.845,1557192559.707,1557192559.746,1557192559.746,1557192560.845,1557192560.846,1557192560.863,1.16500020027161,0,0.001,1.139,0.039,0.017,1.099,0.001,1.16500020027161,1.100
1-5cd0df64-730d5b543a7b6cdefb58bbac,1e384a07-137c-4c04-a4c8-bc4e01cf4d6d,1557192548.38,1557192548.98,0,0,1557192548.349,1557192548.349,1557192548.35,1557192548.943,1557192548.35,1557192548.416,1557192548.417,1557192548.943,1557192548.943,1557192548.943,0.60,0,0.000,0.593000173568726,0.0659999847412109,0.000,0.526,0.00100016593933105,0.599999904632568,0.527000188827515
1-5cd0dfba-043ac49cd2ee178693b8d3e6,b83ca7aa-58d4-43a0-9cb4-de748ecd2db6,1557192634.889,1557192635.44,0,0,1557192634.857,1557192634.862,1557192634.863,1557192635.388,1557192634.864,1557192634.935,1557192634.935,1557192635.388,1557192635.402,1557192635.403,0.551000118255615,0,0.005,0.525,0.071,0.001,0.453,0.001,0.551000118255615,0.454
1-5cd0e118-23aefd172889bb8273d64e3b,9a8b69f6-7734-4998-94de-37b75429613c,1557192984.508,1557192984.565,0,0,1557192984.472,1557192984.473,1557192984.473,1557192984.523,1557192984.474,1557192984.498,1557192984.498,1557192984.522,1557192984.523,1557192984.523,0.057,0,0.001,0.050,0.024,0.000,0.024,0.002,0.0570001602172852,0.026
1-5cd0e088-5aff7ef12b50868dbe59e479,127af87f-7b11-429b-9c53-ff61e0b5d5d5,1557192840.098,1557192840.213,0,0,1557192840.061,1557192840.062,1557192840.062,1557192840.168,1557192840.063,1557192840.102,1557192840.102,1557192840.168,1557192840.169,1557192840.169,0.115,0,0.001,0.106,0.039,0.000,0.066,0.001,0.115000009536743,0.067
1-5cd0e114-3e05d9d8f5388ff865b4b9de,e2b7400b-1ab6-4207-95ce-70e9ed0f6c12,1557192980.188,1557192980.305,0,0,1557192980.152,1557192980.163,1557192980.163,1557192980.263,1557192980.164,1557192980.184,1557192980.184,1557192980.263,1557192980.264,1557192980.264,0.117,0,0.011,0.100,0.020,0.000,0.079,0.001,0.117000102996826,0.080
1-5cd0e0d9-5778774a9b5fccbedb673dc2,18ed4a87-7cb3-4365-9b89-18ea0cac3607,1557192921.626,1557192921.845,0,0,1557192921.593,1557192921.593,1557192921.593,1557192921.803,1557192921.594,1557192921.633,1557192921.633,1557192921.803,1557192921.803,1557192921.804,0.219,0,0.000,0.210,0.039,0.001,0.170,0.001,0.219000101089478,0.171
1-5cd0dfef-f7c5434077948ad0ee0cad90,36a27bd7-ece0-4d51-9de5-46c9adfc55d6,1557192687.937,1557192689.341,0,0,1557192687.904,1557192687.904,1557192687.905,1557192689.289,1557192687.905,1557192687.974,1557192687.975,1557192689.289,1557192689.29,1557192689.302,1.404,0,0.000,1.384,0.069,0.0120000839233398,1.314,0.001,1.40400004386902,1.315
1-5cd0dea4-fc84e02e8981eebe456a974c,5087857f-7b4a-4cb9-af22-39392e745173,1557192356.754,1557192358.266,0,0,1557192356.722,1557192356.723,1557192356.723,1557192358.229,1557192356.724,1557192356.771,1557192356.771,1557192358.229,1557192358.229,1557192358.23,1.512,0,0.001,1.506,0.047,0.000999927520751953,1.458,0.001,1.51200008392334,1.459
1-5cd0e0b6-6bffccc42568e1d0e8cfdf84,e64a8c81-9f94-44a9-b9d0-ba8165a9ff39,1557192886.671,1557192887.883,0,0,1557192886.639,1557192886.639,1557192886.64,1557192887.842,1557192886.64,1557192886.982,1557192886.983,1557192887.842,1557192887.843,1557192887.843,1.212,0,0.000,1.20199990272522,0.342000007629395,0.000,0.859,0.000999927520751953,1.21199989318848,0.859999895095825
1-5cd0e0d1-917401908dcb2c4032e98bc8,cc715fe5-f5e4-476e-bd8a-713854104b59,1557192913.592,1557192914.004,0,0,1557192913.558,1557192913.558,1557192913.558,1557192913.946,1557192913.559,1557192913.595,1557192913.596,1557192913.946,1557192913.963,1557192913.963,0.412,0,0.000,0.388,0.036,0.000,0.350,0.002,0.411999940872192,0.352
1-5cd0dfe2-5ecbe276618c26a018c44dc6,e5c31617-a7ec-40ea-9aa0-3ceebda0f981,1557192674.415,1557192675.321,0,0,1557192674.382,1557192674.382,1557192674.383,1557192675.266,1557192674.384,1557192674.423,1557192674.423,1557192675.265,1557192675.266,1557192675.283,0.906,0,0.000,0.883,0.039,0.017,0.842,0.002,0.906000137329102,0.844
1-5cd0df8c-870da54a162caa84215e167b,3ef94a4b-54d7-4c06-a22c-c052582b4892,1557192588.462,1557192588.735,0,0,1557192588.432,1557192588.443,1557192588.443,1557192588.683,1557192588.444,1557192588.472,1557192588.472,1557192588.683,1557192588.683,1557192588.684,0.273,0,0.011,0.240,0.028,0.001,0.211,0.001,0.273000001907349,0.212
1-5cd0dfaa-4e19ad13f5dc75f2ee24aca9,e1242e2b-0bda-433d-99c7-779643b98712,1557192618.374,1557192618.467,0,0,1557192618.341,1557192618.342,1557192618.342,1557192618.429,1557192618.343,1557192618.378,1557192618.379,1557192618.429,1557192618.429,1557192618.43,0.093,0,0.001,0.087,0.035,0.00100016593933105,0.050,0.002,0.0929999351501465,0.052
1-5cd0df45-ed7b2299b5f263b7b2beb21f,5c39d450-a9b4-4c18-b0a2-2780a3b2b60e,1557192517.815,1557192518.129,0,0,1557192517.784,1557192517.784,1557192517.785,1557192518.091,1557192517.785,1557192517.8,1557192517.8,1557192518.091,1557192518.092,1557192518.092,0.314,0,0.000,0.306,0.0149998664855957,0.000,0.291000127792358,0,0.313999891281128,0.291000127792358
1-5cd0e0e1-1bb2674861ff2904a9778aec,5f57c84f-81fe-4273-9105-f10ff9c0afff,1557192929.257,1557192929.49,0,0,1557192929.221,1557192929.221,1557192929.222,1557192929.448,1557192929.223,1557192929.254,1557192929.254,1557192929.448,1557192929.449,1557192929.449,0.233000040054321,0,0.000,0.226,0.031,0.000,0.194,0.001,0.233000040054321,0.195
1-5cd0dfbc-893b7516c19078723e6efc9d,09a2f459-ef98-46cc-92b9-2a86c4d55265,1557192636.52,1557192637.182,0,0,1557192636.489,1557192636.503,1557192636.503,1557192637.143,1557192636.503,1557192636.596,1557192636.597,1557192637.143,1557192637.143,1557192637.144,0.661999940872192,0,0.014,0.640,0.093,0.001,0.546,0.001,0.661999940872192,0.547
1-5cd0dfb0-869a14f45bb96a64a93d7dad,47eff6c8-6822-4309-bb67-684470aac921,1557192624.781,1557192624.881,0,0,1557192624.75,1557192624.751,1557192624.751,1557192624.83,1557192624.752,1557192624.805,1557192624.805,1557192624.83,1557192624.843,1557192624.843,0.100,0,0.000999927520751953,0.0789999961853027,0.053,0.000,0.0249998569488525,0.00100016593933105,0.100000143051147,0.0260000228881836
1-5cd0e0b0-849aed888b67ce744b8f4ff4,8d6a3f24-74ea-45d3-ac0a-d15005d1673a,1557192880.822,1557192881.066,0,0,1557192880.785,1557192880.785,1557192880.786,1557192881.005,1557192880.786,1557192880.804,1557192880.804,1557192881.005,1557192881.006,1557192881.022,0.244,0,0.000,0.219,0.018,0.016,0.201,0.000,0.24399995803833,0.201
1-5cd0e089-75ec38542865f3dd5efd7057,a667f9c4-8b22-46cf-8419-f0cfbd6ac1ed,1557192841.289,1557192842.665,0,0,1557192841.256,1557192841.256,1557192841.256,1557192842.59,1557192841.257,1557192841.295,1557192841.295,1557192842.59,1557192842.623,1557192842.624,1.376,0,0.000,1.33399987220764,0.038,0.001,1.29499983787537,0.000999927520751953,1.37599992752075,1.29599976539612
1-5cd0e0e2-4784ca59b47db0901de6b8df,79e7d4c3-3810-48bc-8de0-26f88b62f38e,1557192930.562,1557192930.843,0,0,1557192930.528,1557192930.528,1557192930.529,1557192930.786,1557192930.529,1557192930.563,1557192930.563,1557192930.786,1557192930.802,1557192930.803,0.281,0,0.000,0.257,0.034,0.001,0.223,0.000,0.280999898910522,0.223
1-5cd0df5b-a8b4c4a84e8445b09dcca674,113200e3-d110-47ee-9d44-eec718ee8c7d,1557192539.493,1557192539.579,0,0,1557192539.462,1557192539.462,1557192539.463,1557192539.524,1557192539.463,1557192539.495,1557192539.495,1557192539.524,1557192539.525,1557192539.525,0.086,0,0.000,0.061,0.032,0.000,0.029,0.000,0.0859999656677246,0.029
1-5cd0e06e-79fc6bc823e3ce4ce9f12c94,4bd6a6ea-03c0-47c8-b50f-b718e9c512b1,1557192814.612,1557192814.803,0,0,1557192814.578,1557192814.579,1557192814.579,1557192814.762,1557192814.58,1557192814.623,1557192814.623,1557192814.762,1557192814.763,1557192814.763,0.191,0,0.001,0.183,0.0429999828338623,0.000,0.139,0.000999927520751953,0.190999984741211,0.140000104904175
1-5cd0e007-3c0a1530cb31e6e8ef2344f8,aa2d4048-1e71-4daf-b6a3-fbf06a73a717,1557192711.465,1557192712.044,0,0,1557192711.434,1557192711.434,1557192711.435,1557192712.005,1557192711.435,1557192711.46,1557192711.46,1557192712.005,1557192712.006,1557192712.006,0.579,0,0.000,0.570,0.0250000953674316,0.000,0.545000076293945,0,0.578999996185303,0.545000076293945
1-5cd0df4e-d50af310813dddb6ce2965ca,83b375ba-e5b6-4012-9b08-10e51e0ecc05,1557192526.473,1557192527.558,0,0,1557192526.443,1557192526.443,1557192526.443,1557192527.504,1557192526.444,1557192526.485,1557192526.486,1557192527.504,1557192527.505,1557192527.505,1.085,0,0.000,1.061,0.041,0.000,1.018,0.002,1.08500003814697,1.020
1-5cd0dfea-c9762048855fbfadc6c7fc26,44bd9dc2-a4ad-49f3-9ca6-c7819a06969a,1557192682.623,1557192683.303,0,0,1557192682.603,1557192682.604,1557192682.604,1557192683.264,1557192682.605,1557192682.687,1557192682.687,1557192683.264,1557192683.265,1557192683.265,0.680,0,0.001,0.660,0.082,0.000,0.577,0.001,0.680000066757202,0.578
1-5cd0de71-8f245b3feb89cc050f474df3,847b76d0-9b81-4502-b680-3b8a332d9d1f,1557192305.916,1557192306.42,0,0,1557192305.886,1557192305.886,1557192305.887,1557192306.382,1557192305.888,1557192305.897,1557192305.897,1557192306.382,1557192306.383,1557192306.383,0.504000186920166,0,0.000,0.495,0.009,0.000,0.485,0.001,0.504000186920166,0.486
1-5cd0de9a-7962c47aaa970afa27568462,bcb562f5-7877-4614-9ae8-f75fdee953f6,1557192346.699,1557192348.018,0,0,1557192346.672,1557192346.672,1557192346.672,1557192347.966,1557192346.673,1557192346.74,1557192346.74,1557192347.966,1557192347.983,1557192347.983,1.319,0,0.000,1.294,0.0669999122619629,0.000,1.2260000705719,0.00100016593933105,1.31900000572205,1.22700023651123
1-5cd0de84-cca8a45c244d3ff6e58e2b35,8ad4d3a3-7c79-4eb4-9ff1-45959621d2ce,1557192324.785,1557192325.84,0,0,1557192324.756,1557192324.756,1557192324.756,1557192325.783,1557192324.757,1557192324.828,1557192324.828,1557192325.783,1557192325.783,1557192325.784,1.05499982833862,0,0.000,1.027,0.071,0.001,0.955,0.001,1.05499982833862,0.956
1-5cd0e055-a271513c073ec00ef99cd7fc,fc403c6b-f0f0-4947-b512-48f79e5dc57b,1557192789.574,1557192789.686,0,0,1557192789.538,1557192789.538,1557192789.539,1557192789.626,1557192789.539,1557192789.579,1557192789.58,1557192789.626,1557192789.643,1557192789.643,0.112,0,0.000,0.087,0.040,0.000,0.0460000038146973,0.000999927520751953,0.112000226974487,0.047
1-5cd0e068-a8d1019a7c1724fa071cb0f4,3d11cf1e-639e-4210-bce1-3129b3b594a3,1557192808.342,1557192809.562,0,0,1557192808.308,1557192808.308,1557192808.309,1557192809.505,1557192808.309,1557192808.385,1557192808.385,1557192809.505,1557192809.506,1557192809.506,1.220,0,0.000,1.196,0.076,0.000,1.120,0.000,1.22000002861023,1.120
1-5cd0dfca-b9c1db4bf4933f96f3bd3578,b0b8b5e9-94eb-475d-a625-636698453aa6,1557192650.297,1557192650.341,0,0,1557192650.265,1557192650.266,1557192650.266,1557192650.297,1557192650.267,1557192650.291,1557192650.291,1557192650.297,1557192650.302,1557192650.303,0.044,0,0.001,0.031,0.024,0.001,0.006,0.001,0.0440001487731934,0.007
1-5cd0df53-d1a72ea93800a63dcbd4343e,29c67f59-757c-438c-90b8-9272ef668e40,1557192531.802,1557192533.162,0,0,1557192531.771,1557192531.771,1557192531.772,1557192533.124,1557192531.772,1557192531.836,1557192531.836,1557192533.124,1557192533.125,1557192533.125,1.360,0,0.000,1.352,0.064,0.000,1.288,0.000,1.35999989509583,1.288
1-5cd0dfb5-3503d980079d880033981580,9a6747fc-5587-441f-a180-d6a7b88da1f5,1557192629.542,1557192629.939,0,0,1557192629.512,1557192629.512,1557192629.513,1557192629.888,1557192629.513,1557192629.606,1557192629.606,1557192629.888,1557192629.889,1557192629.889,0.397,0,0.000,0.375,0.093,0.000,0.282,0.000,0.396999835968018,0.282
1-5cd0e042-469888b8bb290a70b20c2150,52f7f991-053e-4860-9eee-bbb6a5c521f2,1557192770.664,1557192770.883,0,0,1557192770.629,1557192770.63,1557192770.63,1557192770.823,1557192770.631,1557192770.69,1557192770.69,1557192770.823,1557192770.824,1557192770.824,0.219,0,0.00100016593933105,0.192999839782715,0.0590000152587891,0.000,0.132999897003174,0.000999927520751953,0.218999862670898,0.133999824523926
1-5cd0e064-941d4db042e542b5ce2a48aa,bcc567a1-87b9-4417-856a-0457d29368c5,1557192804.592,1557192804.706,0,0,1557192804.558,1557192804.558,1557192804.563,1557192804.666,1557192804.563,1557192804.584,1557192804.585,1557192804.666,1557192804.666,1557192804.666,0.114,0,0.000,0.103,0.021,0.000,0.081,0.001,0.114000082015991,0.082
1-5cd0e0e8-c8b01e47def6590d942ea127,3f326a32-7a3e-4e44-8c40-538c5c001c46,1557192936.1,1557192936.188,0,0,1557192936.065,1557192936.065,1557192936.066,1557192936.147,1557192936.083,1557192936.115,1557192936.115,1557192936.147,1557192936.147,1557192936.148,0.0880000591278076,0,0.000,0.081,0.032,0.001,0.032,0.017,0.0880000591278076,0.049
1-5cd0e060-3a2c85c36f5a3e63cac9fb88,71c8a099-c582-4f5b-82e0-efe4fbcea850,1557192800.358,1557192800.408,0,0,1557192800.325,1557192800.325,1557192800.325,1557192800.368,1557192800.326,1557192800.363,1557192800.364,1557192800.368,1557192800.369,1557192800.369,0.050,0,0.000,0.043,0.037,0.000,0.004,0.002,0.0499999523162842,0.006
1-5cd0e0ac-0860c590e2524326ca017786,3969c654-1f00-473b-ac8e-81fc2dab4347,1557192876.747,1557192877.387,0,0,1557192876.709,1557192876.71,1557192876.71,1557192877.326,1557192876.711,1557192876.756,1557192876.756,1557192877.326,1557192877.343,1557192877.343,0.640,0,0.000999927520751953,0.615999937057495,0.045,0.000,0.570,0.000999927520751953,0.640000104904175,0.57099986076355
1-5cd0e09b-62305494f5fa74c445c7ee80,4aa2e4b5-011d-48fb-a4ec-5d48a048837c,1557192859.227,1557192859.883,0,0,1557192859.195,1557192859.195,1557192859.195,1557192859.825,1557192859.196,1557192859.238,1557192859.238,1557192859.825,1557192859.826,1557192859.842,0.656,0,0.000,0.630,0.042,0.016,0.587,0.001,0.655999898910522,0.588
1-5cd0e0a7-179be800f0154e541cc2a984,0ee9a930-e5b2-45b0-85e4-8419347f0d26,1557192871.509,1557192871.965,0,0,1557192871.475,1557192871.476,1557192871.476,1557192871.925,1557192871.477,1557192871.537,1557192871.537,1557192871.925,1557192871.925,1557192871.926,0.456,0,0.001,0.449,0.060,0.001,0.388,0.001,0.455999851226807,0.389
1-5cd0e02f-cab4f97314e6910721445606,4b2e64e3-331f-4645-98fa-b5ea0475e17d,1557192751.544,1557192753.002,0,0,1557192751.511,1557192751.512,1557192751.512,1557192752.945,1557192751.513,1557192751.584,1557192751.584,1557192752.945,1557192752.963,1557192752.963,1.458,0,0.001,1.433,0.071,0.000,1.361,0.001,1.45800018310547,1.362
1-5cd0dffc-470f9f7c06a747548151f2d0,09dcd7c1-d02d-4b01-a6bb-4e95b990c121,1557192700.023,1557192700.999,0,0,1557192699.991,1557192699.991,1557192699.992,1557192700.943,1557192699.992,1557192700.049,1557192700.049,1557192700.943,1557192700.944,1557192700.944,0.976,0,0.000,0.951,0.057,0.000,0.894,0.000,0.976000070571899,0.894
1-5cd0df7d-34e8c0084cede8fda63c1b47,982bc93e-1112-4bd6-9d02-48df3aa89e17,1557192573.129,1557192573.821,0,0,1557192573.1,1557192573.1,1557192573.101,1557192573.784,1557192573.101,1557192573.232,1557192573.232,1557192573.784,1557192573.784,1557192573.784,0.692,0,0.0,0.683,0.131,0.000,0.552,0.000,0.692000150680542,0.552
1-5cd0e056-8e6fb358fc93b91888edc0e8,04c2a304-c47a-4ae2-bf39-870ed222de98,1557192790.775,1557192790.822,0,0,1557192790.741,1557192790.742,1557192790.742,1557192790.766,1557192790.743,1557192790.753,1557192790.753,1557192790.766,1557192790.783,1557192790.783,0.047,0,0.001,0.024,0.010,0.000,0.013,0.001,0.0469999313354492,0.014
1-5cd0dea2-a86fa1ee45aa99f82f20cda6,7d490cca-d184-492c-8088-02b9c964ee33,1557192354.136,1557192354.478,0,0,1557192354.123,1557192354.123,1557192354.124,1557192354.426,1557192354.125,1557192354.144,1557192354.144,1557192354.426,1557192354.443,1557192354.443,0.342,0,0.000,0.302,0.019,0.000,0.282,0.001,0.342000007629395,0.283
1-5cd0e00b-603965586ee8ac9c10dfbbde,0539e524-fdf1-4c29-85a3-3470dc659ebc,1557192715.148,1557192715.503,0,0,1557192715.116,1557192715.117,1557192715.117,1557192715.448,1557192715.118,1557192715.161,1557192715.161,1557192715.448,1557192715.462,1557192715.463,0.355,0,0.001,0.331,0.043,0.001,0.287,0.001,0.355000019073486,0.288
1-5cd0df3e-366568d7820ad2716dc510fb,e9cd1b78-c585-4235-a18c-21e9ce36448d,1557192510.633,1557192511.324,0,0,1557192510.604,1557192510.604,1557192510.605,1557192511.287,1557192510.605,1557192510.667,1557192510.667,1557192511.287,1557192511.288,1557192511.288,0.691,0,0.000,0.682,0.062,0.000,0.620,0.000,0.690999984741211,0.620
1-5cd0de7c-129b734eec66ffa2672f6a61,2fc09bbb-f863-4416-9c3e-399d2dd972f5,1557192316.406,1557192316.637,0,0,1557192316.377,1557192316.377,1557192316.378,1557192316.589,1557192316.379,1557192316.436,1557192316.436,1557192316.589,1557192316.602,1557192316.603,0.231,0,0.000,0.211,0.057,0.001,0.153,0.001,0.231000185012817,0.154
1-5cd0e0e3-c874dd058c98ac0f9816fdeb,50370629-5128-4406-9761-4aaf6e744a99,1557192931.914,1557192932.724,0,0,1557192931.88,1557192931.881,1557192931.881,1557192932.667,1557192931.882,1557192931.925,1557192931.925,1557192932.667,1557192932.682,1557192932.683,0.810,0,0.000999927520751953,0.786,0.043,0.001,0.742,0.001,0.809999942779541,0.743
1-5cd0e093-062cfb2032463b00439492a8,173764d1-1ff4-404a-b0c6-d2d3fa2a64a0,1557192851.733,1557192852.143,0,0,1557192851.698,1557192851.698,1557192851.703,1557192852.085,1557192851.703,1557192851.738,1557192851.738,1557192852.085,1557192852.086,1557192852.102,0.410,0,0.000,0.382,0.035,0.016,0.347,0.000,0.409999847412109,0.347
1-5cd0df97-6c5712d45fb6e50b4061b269,b8114c9f-eff0-431a-9635-689afe6601ea,1557192599.259,1557192599.56,0,0,1557192599.228,1557192599.229,1557192599.229,1557192599.504,1557192599.23,1557192599.268,1557192599.268,1557192599.504,1557192599.523,1557192599.523,0.300999879837036,0,0.001,0.275,0.0379998683929443,0.000,0.236,0.000999927520751953,0.300999879837036,0.236999988555908
1-5cd0e0c6-70084313e6ec8fbf082db7e7,d7c926c9-6573-4a6e-b393-5caf7cd37469,1557192902.916,1557192903.843,0,0,1557192902.881,1557192902.881,1557192902.882,1557192903.784,1557192902.882,1557192903.023,1557192903.023,1557192903.784,1557192903.785,1557192903.785,0.927,0,0.000,0.902,0.141,0.000,0.761,0.000,0.927000045776367,0.761
1-5cd0de6c-43df7490e7591f8c0649ca07,f25469d0-8f0d-4ab2-950f-8565d54ad4d6,1557192300.284,1557192301.277,0,0,1557192300.255,1557192300.255,1557192300.256,1557192301.223,1557192300.256,1557192300.314,1557192300.314,1557192301.223,1557192301.242,1557192301.243,0.993,0,0.000,0.967,0.058,0.001,0.909,0.000,0.993000030517578,0.909
