x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3,diff-image-handler
1-5cdf87e6-bbae5be82e31cc06c858341c,5edde435-c480-4799-a393-52f31bab76f3,1558153190.142,1558153197.238,0,0,1558153190.138,1558153190.139,1558153190.14,1558153197.228,1558153190.14,1558153190.206,1558153190.206,1558153197.228,1558153197.229,1558153197.229,7.096,0,0.001,7.08799982070923,0.0659999847412109,0.000,7.022,0,7.09599995613098,7.02199983596802,0.00700020790100098
1-5cdf85ca-682ebdaa19b284ded1e371cd,91cbb25e-3351-49ca-9c35-579c983aaa1f,1558152650.773,1558152659.819,0,0,1558152650.767,1558152650.768,1558152650.768,1558152659.794,1558152650.769,1558152650.82,1558152650.82,1558152659.794,1558152659.807,1558152659.807,9.046,0,0.001,9.026,0.0509998798370361,0.000,8.97399997711182,0.00100016593933105,9.0460000038147,8.97500014305115,0.0190000534057617
1-5cdf8677-625797da98ea8a67fd1d7201,f5ed77bd-d461-4a22-9560-d9a69cb230fa,1558152823.402,1558152830.56,0,0,1558152823.398,1558152823.398,1558152823.399,1558152830.549,1558152823.4,1558152823.443,1558152823.443,1558152830.549,1558152830.55,1558152830.55,7.15799999237061,0,0.000,7.150,0.0429999828338623,0.00,7.106,0.00100016593933105,7.15799999237061,7.10700011253357,0.00799989700317383
1-5cdf83b7-20f33dbaea5211535cd5f70b,9f0abe88-c182-4f31-ab8c-67026c4c4048,1558152119.028,1558152123.905,0,0,1558152119.026,1558152119.026,1558152119.027,1558152123.892,1558152119.028,1558152119.103,1558152119.103,1558152123.892,1558152123.893,1558152123.894,4.877,0,0.000,4.865,0.075,0.001,4.789,0.001,4.8769998550415,4.790,0.0109996795654297
1-5cdf870f-40f99ba89db4a3f08f19dc68,89240cd6-aa03-46df-a7d2-7ef652f48960,1558152975.489,1558152982.799,0,0,1558152975.489,1558152975.49,1558152975.49,1558152982.787,1558152975.491,1558152975.543,1558152975.544,1558152982.787,1558152982.788,1558152982.788,7.310,0,0.000999927520751953,7.29699993133545,0.052,0.000,7.243,0.00199985504150391,7.30999994277954,7.24499988555908,0.0120000839233398
1-5cdf8952-16b6abe5b9a919da4b0ff3e9,8fb03db8-c1c7-443c-8286-a401f948347f,1558153554.499,1558153559.199,0,0,1558153554.494,1558153554.495,1558153554.495,1558153559.168,1558153554.496,1558153554.771,1558153554.772,1558153559.168,1558153559.169,1558153559.169,4.700,0,0.001,4.673,0.275,0.000,4.396,0.002,4.69999980926514,4.398,0.0259997844696045
1-5cdf884b-db132ce55fb56191228119fa,92f2f157-cd56-478a-9ecc-78defc289d04,1558153291.631,1558153301.238,0,0,1558153291.625,1558153291.625,1558153291.626,1558153301.214,1558153291.626,1558153291.931,1558153291.932,1558153301.214,1558153301.214,1558153301.227,9.607,0,0.000,9.588,0.305,0.013,9.282,0.001,9.60699987411499,9.283,0.00599980354309082
1-5cdf8651-8c11573b604ea18bafbdea31,1d1e9a0d-7f6c-4d75-9d97-8621de3a403a,1558152785.459,1558152795.158,0,0,1558152785.457,1558152785.457,1558152785.458,1558152795.13,1558152785.458,1558152785.526,1558152785.526,1558152795.13,1558152795.147,1558152795.147,9.699,0,0.000,9.67200016975403,0.068,0.000,9.60400009155273,0,9.69899988174438,9.60400009155273,0.0269997119903564
1-5cdf8350-d9f7696e895342c1af35a3bc,840c4293-df51-4fa3-be3a-ae93c7679888,1558152016.22,1558152023.576,0,0,1558152016.226,1558152016.227,1558152016.227,1558152023.548,1558152016.228,1558152016.277,1558152016.277,1558152023.547,1558152023.548,1558152023.549,7.35599994659424,0,0.001,7.321,0.049,0.001,7.270,0.002,7.35599994659424,7.272,0.0329999923706055
1-5cdf8636-c569fcb74086b40a4614c334,5b4bb46f-b411-49ce-bf3c-037be1af1552,1558152758.274,1558152767.557,0,0,1558152758.278,1558152758.278,1558152758.278,1558152767.528,1558152758.279,1558152758.336,1558152758.337,1558152767.528,1558152767.529,1558152767.529,9.283,0,0.000,9.250,0.057,0.000,9.191,0.002,9.28299999237061,9.193,0.0329999923706055
1-5cdf87a0-0ecb680dc42ff389bf25da9c,d52f45b9-a745-476d-80a2-1a27314eed28,1558153120.243,1558153125.499,0,0,1558153120.238,1558153120.239,1558153120.239,1558153125.487,1558153120.24,1558153120.33,1558153120.33,1558153125.487,1558153125.488,1558153125.488,5.256,0,0.001,5.248,0.09,0.000,5.15700006484985,0.000999927520751953,5.25600004196167,5.15799999237061,0.00699996948242188
1-5cdf86b0-3aa59a6894db017cca307cb8,57007e3e-9cfc-4dfa-96ba-032011fc0d38,1558152880.177,1558152886.12,0,0,1558152880.173,1558152880.173,1558152880.174,1558152886.107,1558152880.174,1558152880.225,1558152880.225,1558152886.09,1558152886.108,1558152886.108,5.94299983978271,0,0.000,5.933,0.051,0.000,5.86500000953674,0.0170001983642578,5.94299983978271,5.882,0.00999975204467773
1-5cdf87ce-32d5941033b3a02af1ad33a8,df550686-5941-4f53-a024-ea84ef4ff544,1558153166.415,1558153172.559,0,0,1558153166.41,1558153166.41,1558153166.411,1558153172.529,1558153166.412,1558153166.462,1558153166.463,1558153172.529,1558153172.53,1558153172.53,6.144,0,0.00,6.118,0.050,0.00,6.066,0.002,6.14400005340576,6.068,0.0260000228881836
1-5cdf85e6-cd74abe01bbdd5846cb59bd8,704b230c-d27e-4e33-813d-a8f1bd3693c4,1558152678.098,1558152686.84,0,0,1558152678.096,1558152678.097,1558152678.097,1558152686.828,1558152678.098,1558152678.187,1558152678.187,1558152686.828,1558152686.829,1558152686.829,8.74199986457825,0,0.001,8.731,0.089,0.000,8.641,0.001,8.74199986457825,8.642,0.00999975204467773
1-5cdf83fc-fec18675490f4cddf952f732,11f32a7e-3da5-4e2e-86ea-a6462dfc0816,1558152188.792,1558152193.024,0,0,1558152188.79,1558152188.79,1558152188.79,1558152193.012,1558152188.791,1558152188.865,1558152188.865,1558152193.012,1558152193.013,1558152193.013,4.232,0,0.00,4.22200012207031,0.074,0.000,4.147,0.000999927520751953,4.23199987411499,4.14800000190735,0.00999975204467773
1-5cdf86f1-353fb504ef8fde0dfd7b7622,ec21350f-4b6a-42d7-8d5d-550d932a811b,1558152945.107,1558152954.659,0,0,1558152945.104,1558152945.104,1558152945.105,1558152954.634,1558152945.105,1558152945.179,1558152945.179,1558152954.634,1558152954.647,1558152954.648,9.552,0,0.000,9.529,0.074,0.001,9.455,0.000,9.55199980735779,9.455,0.0219998359680176
1-5cdf87f8-caa0a30d6770d4899904aded,93426370-ef1e-4e85-aeb7-b14d4828787f,1558153208.821,1558153219.522,0,0,1558153208.821,1558153208.822,1558153208.822,1558153219.51,1558153208.823,1558153210.099,1558153210.099,1558153219.51,1558153219.51,1558153219.511,10.701,0,0.001,10.6879999637604,1.276,0.000999927520751953,9.41100001335144,0.000999927520751953,10.7009999752045,9.41199994087219,0.0110001564025879
1-5cdf8695-e25a8a601deba9c06d3ab098,79756d67-d6d2-4cb4-9efb-b9b5dfc7b206,1558152853.142,1558152861.531,0,0,1558152853.137,1558152853.138,1558152853.138,1558152861.493,1558152853.139,1558152853.205,1558152853.205,1558152861.493,1558152861.494,1558152861.494,8.389,0,0.001,8.355,0.066,0.000,8.288,0.001,8.38899993896484,8.289,0.0329999923706055
1-5cdf866c-a745906973e475e7c89d9f14,3a42f352-cd1e-42a8-8be4-301d3ed013ba,1558152812.921,1558152822.317,0,0,1558152812.925,1558152812.926,1558152812.926,1558152822.308,1558152812.927,1558152812.971,1558152812.971,1558152822.308,1558152822.309,1558152822.309,9.396,0,0.001,9.382,0.044,0.000,9.337,0.001,9.39599990844727,9.338,0.0129997730255127
1-5cdf85d4-ea319e23c6396a26478ed67b,5aae40a0-dfe3-4bbd-9589-5b03e469e445,1558152660.902,1558152667.319,0,0,1558152660.897,1558152660.897,1558152660.898,1558152667.29,1558152660.898,1558152660.964,1558152660.964,1558152667.29,1558152667.307,1558152667.307,6.417,0,0.000,6.39199995994568,0.066,0.000,6.32599997520447,0,6.41700005531311,6.32599997520447,0.0250000953674316
1-5cdf8817-9e0211ba11c77f9c93fcaddc,35059f86-1d7f-4465-a603-7790989ddda9,1558153239.037,1558153247.457,0,0,1558153239.035,1558153239.035,1558153239.036,1558153247.428,1558153239.036,1558153239.126,1558153239.127,1558153247.428,1558153247.428,1558153247.429,8.420,0,0.000,8.392,0.090,0.001,8.301,0.001,8.42000007629395,8.302,0.0270001888275146
1-5cdf86b7-9ab9b6602781d7605118b7a0,fab45e40-009a-4c0d-ac8c-81ed23d79e67,1558152887.213,1558152891.86,0,0,1558152887.21,1558152887.211,1558152887.211,1558152891.848,1558152887.212,1558152887.291,1558152887.291,1558152891.848,1558152891.849,1558152891.849,4.64699983596802,0,0.000999927520751953,4.637,0.079,0.000,4.557,0.001,4.64699983596802,4.558,0.00899982452392578
1-5cdf7da0-b7edd99db0947657cb6ec948,ef0a90be-4c4a-4844-8264-70f1f4333c1c,1558150560.031,1558150564.899,0,0,1558150560.03,1558150560.031,1558150560.031,1558150564.888,1558150560.032,1558150560.109,1558150560.109,1558150564.888,1558150564.889,1558150564.889,4.868,0,0.000999927520751953,4.857,0.077,0.000,4.779,0.001,4.86800003051758,4.780,0.00999999046325684
1-5cdf82c1-0bdef3fe7a9d0045473188d5,7b480697-e766-4862-97c1-bf063c20b5b3,1558151873.569,1558151882.497,0,0,1558151873.572,1558151873.572,1558151873.572,1558151882.468,1558151873.573,1558151873.632,1558151873.632,1558151882.468,1558151882.469,1558151882.469,8.928,0,0.000,8.896,0.059,0.000,8.836,0.001,8.92799997329712,8.837,0.0320000648498535
1-5cdf7b92-4c50bb44feac0bbaa25e1f1c,e73a1aba-8c08-480c-ada5-f44857323107,1558150034.278,1558150040.902,0,0,1558150034.276,1558150034.276,1558150034.277,1558150040.892,1558150034.277,1558150034.325,1558150034.326,1558150040.892,1558150040.893,1558150040.893,6.624,0,0.000,6.615,0.048,0.000,6.566,0.001,6.62399983406067,6.567,0.00899982452392578
1-5cdf7f29-9e68f234c7833621a69f62b5,529ba441-d3b4-476f-a291-02f293f1727e,1558150953.821,1558150962.958,0,0,1558150953.82,1558150953.82,1558150953.821,1558150962.929,1558150953.821,1558150953.884,1558150953.885,1558150962.929,1558150962.93,1558150962.93,9.137,0,0.00,9.108,0.063,0.00,9.044,0.001,9.13699984550476,9.045,0.0290000438690186
1-5cdf7e60-dc4b13ecc535f450536c1886,b2722e77-f27e-4e10-918c-fb247819e06c,1558150752.501,1558150761.116,0,0,1558150752.497,1558150752.498,1558150752.498,1558150761.089,1558150752.499,1558150752.548,1558150752.548,1558150761.089,1558150761.09,1558150761.09,8.615,0,0.001,8.591,0.049,0.00,8.541,0.001,8.61500000953674,8.542,0.0230000019073486
1-5cdf7caa-dd7d7262e77149d887cf9a9c,b5cbda83-2cde-47f2-8ece-cbdc223f1f1e,1558150314.318,1558150319.119,0,0,1558150314.324,1558150314.325,1558150314.327,1558150319.09,1558150314.327,1558150314.408,1558150314.408,1558150319.09,1558150319.111,1558150319.111,4.801,0,0.001,4.76300001144409,0.081,0.000,4.68199992179871,0,4.80099987983704,4.68199992179871,0.0369997024536133
1-5cdf7bed-1ead9e585c213918946ed440,1dbfdfc0-1d67-49b3-9b20-0274e8bb381c,1558150125.659,1558150134.242,0,0,1558150125.656,1558150125.657,1558150125.657,1558150134.23,1558150125.658,1558150125.725,1558150125.725,1558150134.23,1558150134.231,1558150134.232,8.583,0,0.001,8.57299995422363,0.067,0.001,8.50500011444092,0.000999927520751953,8.58300018310547,8.50600004196167,0.00799989700317383
1-5cdf81d2-e6e9728aef6750fcd0aaa55e,a224f610-82ff-4d3f-8284-1c6067118d79,1558151634.307,1558151643.804,0,0,1558151634.303,1558151634.303,1558151634.304,1558151643.793,1558151634.304,1558151634.367,1558151634.368,1558151643.793,1558151643.793,1558151643.794,9.497,0,0.000,9.489,0.063,0.001,9.425,0.001,9.49699997901917,9.426,0.00699996948242188
1-5cdf8305-c5b7d1b237c0532ccee3f5b3,0ee761f5-3e96-420b-802d-b57d9268abe9,1558151941.275,1558151946.156,0,0,1558151941.27,1558151941.271,1558151941.271,1558151946.129,1558151941.272,1558151941.35,1558151941.351,1558151946.129,1558151946.13,1558151946.13,4.881,0,0.000999927520751953,4.858,0.0779998302459717,0.00,4.778,0.00200033187866211,4.88099980354309,4.78000020980835,0.0219998359680176
1-5cdf7cb0-1889908c86914a13b52e2e75,d881fa49-68fc-4962-9616-460fa7b92a15,1558150320.221,1558150326.423,0,0,1558150320.218,1558150320.218,1558150320.218,1558150326.412,1558150320.219,1558150320.268,1558150320.268,1558150326.412,1558150326.413,1558150326.413,6.202,0,0.000,6.194,0.049,0.000,6.144,0.001,6.2020001411438,6.145,0.00800013542175293
1-5cdf7ce5-652c14158766cc21a1e08804,414703f6-f21b-466a-bbb5-78e593971700,1558150373.696,1558150379.575,0,0,1558150373.7,1558150373.701,1558150373.701,1558150379.549,1558150373.702,1558150373.758,1558150373.758,1558150379.549,1558150379.55,1558150379.55,5.879,0,0.000999927520751953,5.848,0.056,0.00,5.791,0.001,5.87899994850159,5.792,0.0299999713897705
1-5cdf7ac1-8543294481bcef14c58a2704,239627e9-4111-47e1-b698-d9c32a8f236b,1558149825.794,1558149834.915,0,0,1558149825.794,1558149825.794,1558149825.794,1558149834.889,1558149825.795,1558149825.866,1558149825.867,1558149834.889,1558149834.89,1558149834.89,9.121,0,0.000,9.095,0.071,0.00,9.022,0.002,9.12100005149841,9.024,0.0260000228881836
1-5cdf7be4-9ec02de5d7d85a0bac804678,931eff41-8f14-4be2-82f4-bdf9bb5803e7,1558150116.454,1558150124.578,0,0,1558150116.45,1558150116.45,1558150116.451,1558150124.568,1558150116.452,1558150116.496,1558150116.496,1558150124.567,1558150124.568,1558150124.568,8.124,0,0.00,8.117,0.044,0.000,8.071,0.002,8.12400007247925,8.073,0.00699996948242188
1-5cdf7a72-34c27841378907d814d668ad,042af2b6-a7ec-4241-afca-1423703107f2,1558149746.478,1558149755.579,0,0,1558149746.475,1558149746.476,1558149746.476,1558149755.569,1558149746.477,1558149746.535,1558149746.535,1558149755.569,1558149755.57,1558149755.57,9.101,0,0.001,9.093,0.058,0.00,9.034,0.001,9.1010000705719,9.035,0.00699996948242188
1-5cdf7a59-c39d85cea2ad06a83b0638fd,39e65b30-0510-4cee-8389-169ed3f82546,1558149721.346,1558149728.421,0,0,1558149721.345,1558149721.346,1558149721.346,1558149728.412,1558149721.347,1558149721.439,1558149721.439,1558149728.412,1558149728.413,1558149728.413,7.075,0,0.001,7.066,0.092,0.000,6.973,0.001,7.07500004768372,6.974,0.00800013542175293
1-5cdf7b7b-c4f674d670891c0ffcc128ba,a49f8b8d-5ae7-40b0-9c9c-a65ad54c6ecd,1558150011.018,1558150019.54,0,0,1558150011.023,1558150011.023,1558150011.023,1558150019.53,1558150011.024,1558150011.067,1558150011.067,1558150019.53,1558150019.531,1558150019.531,8.5220000743866,0,0.000,8.50699996948242,0.043,0.000,8.46300005912781,0.000999927520751953,8.5220000743866,8.46399998664856,0.0150001049041748
1-5cdf7e25-e9109964841b16e485328498,1bd2b92d-e995-4ace-8179-c49308852663,1558150693.823,1558150702.437,0,0,1558150693.82,1558150693.821,1558150693.821,1558150702.427,1558150693.822,1558150693.87,1558150693.87,1558150702.427,1558150702.428,1558150702.429,8.614,0,0.00100016593933105,8.606,0.0479998588562012,0.001,8.55700016021729,0.000999927520751953,8.61400008201599,8.55800008773804,0.00600004196166992
1-5cdf7e15-c804cb4ef32fcb4cfeeff35e,dba2145a-d87d-41f8-bdfc-5ba786003517,1558150677.559,1558150682.401,0,0,1558150677.557,1558150677.558,1558150677.558,1558150682.389,1558150677.559,1558150677.606,1558150677.606,1558150682.389,1558150682.39,1558150682.392,4.842,0,0.001,4.831,0.047,0.00199985504150391,4.783,0.001,4.84200000762939,4.784,0.00800013542175293
1-5cdf82b0-86b1d300b6732cf813d42b94,561e9833-5f54-4a5e-96d4-224ae65eb11b,1558151856.025,1558151865.58,0,0,1558151856.021,1558151856.021,1558151856.021,1558151865.568,1558151856.022,1558151856.092,1558151856.093,1558151865.568,1558151865.569,1558151865.569,9.55499982833862,0,0.000,9.547,0.070,0.000,9.475,0.002,9.55499982833862,9.477,0.00799965858459473
1-5cdf820e-06d6cc718719968518e7a0fa,8a349db8-b57d-4c4e-a5af-ea1ae4105877,1558151694.621,1558151698.695,0,0,1558151694.618,1558151694.618,1558151694.619,1558151698.668,1558151694.62,1558151694.683,1558151694.683,1558151698.668,1558151698.669,1558151698.669,4.074,0,0.000,4.049,0.0630002021789551,0.000,3.985,0.000999927520751953,4.07399988174438,3.98599982261658,0.0249998569488525
1-5cdf8274-036a850076f215302b643660,33d1344e-d9e6-49d8-9041-c7db0c98d177,1558151796.99,1558151801.024,0,0,1558151796.984,1558151796.985,1558151796.985,1558151801.012,1558151796.986,1558151797.058,1558151797.058,1558151801.012,1558151801.012,1558151801.013,4.03399991989136,0,0.001,4.027,0.072,0.001,3.954,0.001,4.03399991989136,3.955,0.00499987602233887
1-5cdf7fd2-79cd6b41c05bb8c8fd99e637,012493c4-6b52-4169-a78a-fbd18e9c8054,1558151122.157,1558151126.637,0,0,1558151122.156,1558151122.156,1558151122.156,1558151126.627,1558151122.157,1558151122.257,1558151122.257,1558151126.627,1558151126.628,1558151126.628,4.480,0,0.000,4.471,0.100,0.000,4.370,0.001,4.48000001907349,4.371,0.00899982452392578
1-5cdf7fe2-618b631abe3e93fa65d8054e,2a3432b4-d109-4848-b7b1-ad328d3ef16f,1558151138.184,1558151145.032,0,0,1558151138.185,1558151138.185,1558151138.186,1558151145.01,1558151138.186,1558151138.279,1558151138.279,1558151145.01,1558151145.027,1558151145.027,6.848,0,0.000,6.82399988174438,0.093,0.000,6.73099994659424,0,6.84800004959106,6.73099994659424,0.0240001678466797
1-5cdf827a-f05522b05905b8d644354bd4,d0cb9b8b-59dd-4d85-bb29-d08c8d5942d5,1558151802.102,1558151809.239,0,0,1558151802.097,1558151802.098,1558151802.098,1558151809.209,1558151802.107,1558151802.158,1558151802.159,1558151809.209,1558151809.21,1558151809.21,7.137,0,0.001,7.111,0.051,0.00,7.050,0.010,7.13700008392334,7.060,0.0249998569488525
1-5cdf81bc-7ed9693478737d7c6c5ed5a8,32fbe7f7-2dc2-46e8-b00f-3cdd961a241a,1558151612.94,1558151622.364,0,0,1558151612.936,1558151612.936,1558151612.936,1558151622.353,1558151612.937,1558151613.007,1558151613.007,1558151622.353,1558151622.353,1558151622.354,9.42400002479553,0,0.000,9.417,0.070,0.001,9.346,0.001,9.42400002479553,9.347,0.00600004196166992
1-5cdf7ffc-93228a312842545f6a769bc4,b8a14b79-6597-4bfb-9f7b-8d957bb1b2cd,1558151164.818,1558151174.296,0,0,1558151164.814,1558151164.815,1558151164.815,1558151174.267,1558151164.816,1558151164.89,1558151164.89,1558151174.267,1558151174.268,1558151174.268,9.478,0,0.001,9.452,0.0740001201629639,0.000,9.3769998550415,0.000999927520751953,9.4779999256134,9.37799978256226,0.0249998569488525
1-5cdf8165-c0bd7c32bde577902ed69b6f,115f5bc0-2e88-41ae-a720-9d3abc846e55,1558151525.019,1558151534.8,0,0,1558151525.014,1558151525.014,1558151525.014,1558151534.77,1558151525.015,1558151525.051,1558151525.051,1558151534.77,1558151534.77,1558151534.787,9.78099989891052,0,0.000,9.75600004196167,0.036,0.0169999599456787,9.7189998626709,0.00100016593933105,9.78099989891052,9.72000002861023,0.00799989700317383
1-5cdf82ba-bec3b9b049a699de52c82410,fc8e10a3-73fc-4932-a4d7-cec1353d4f2c,1558151866.658,1558151872.442,0,0,1558151866.654,1558151866.654,1558151866.655,1558151872.431,1558151866.655,1558151866.707,1558151866.707,1558151872.431,1558151872.432,1558151872.432,5.784,0,0.000,5.776,0.052,0.000,5.724,0.000,5.78399991989136,5.724,0.00799989700317383
1-5cdf82a5-0f465188e819a288d141cdf4,2470acc7-e425-4caf-a380-126f034a9470,1558151845.291,1558151854.936,0,0,1558151845.289,1558151845.289,1558151845.289,1558151854.91,1558151845.29,1558151845.333,1558151845.334,1558151854.91,1558151854.927,1558151854.927,9.645,0,0.000,9.62100005149841,0.0429999828338623,0.000,9.57599997520447,0.00200009346008301,9.64500021934509,9.57800006866455,0.0240001678466797
1-5cdf7c80-c4282378cc505f6858472850,8cda5519-e05b-4e5c-81d3-c67efbe57fd9,1558150272.578,1558150276.758,0,0,1558150272.577,1558150272.577,1558150272.578,1558150276.747,1558150272.578,1558150272.652,1558150272.652,1558150276.747,1558150276.748,1558150276.748,4.180,0,0.000,4.169,0.074,0.000,4.095,0.000,4.17999982833862,4.095,0.0109999179840088
1-5cdf829e-b693c7003c3c45003ccad000,3952776c-8165-4e3e-9467-2ddc8c2dc638,1558151838.245,1558151844.218,0,0,1558151838.243,1558151838.243,1558151838.244,1558151844.19,1558151838.245,1558151838.304,1558151838.304,1558151844.19,1558151844.19,1558151844.207,5.973,0,0.000,5.94600009918213,0.059,0.0169999599456787,5.88600015640259,0.000999927520751953,5.97300004959106,5.88700008392334,0.00999999046325684
1-5cdf81a4-f421f6969ed5d5e830941ca8,e22d685c-f8e7-4fda-8454-c7e5cd8e6f81,1558151588.826,1558151598.557,0,0,1558151588.822,1558151588.822,1558151588.822,1558151598.532,1558151588.823,1558151588.861,1558151588.862,1558151598.532,1558151598.533,1558151598.533,9.731,0,0.000,9.710,0.038,0.000,9.670,0.002,9.73099994659424,9.672,0.0209999084472656
1-5cdf7e1b-abb9e226dd1aaea6cad60a60,d82d17b0-2f49-45b5-ac43-f6fd246ee1a6,1558150683.483,1558150692.736,0,0,1558150683.482,1558150683.482,1558150683.482,1558150692.708,1558150683.483,1558150683.523,1558150683.524,1558150692.708,1558150692.709,1558150692.709,9.253,0,0.000,9.226,0.040,0.000,9.184,0.002,9.25300002098083,9.186,0.0270001888275146
